price,date,time,geo_lat,geo_lon,region,building_type,level,levels,rooms,area,kitchen_area,object_type
5400000,2020-04-03,00:05:08,59.840849,30.312383,78,2,14,18,1,32.7,9.7,1
3500000,2020-04-03,00:05:08,59.9723648,30.3062361,78,3,2,6,-1,19.9,2.0,1
7650000,2020-04-03,00:05:09,59.850906,30.281391,78,2,11,24,1,40.0,9.0,1
6800000,2020-04-03,00:05:09,59.8919113,30.423494,78,2,7,16,2,51.0,7.0,1
2800000,2020-04-03,00:05:09,60.065741,30.434634,47,2,8,19,-1,24.4,2.0,1
6800000,2020-04-03,00:05:09,60.065521,30.401226,47,2,6,10,3,96.5,11.0,1
3800000,2020-04-03,00:05:10,59.843711,30.30154,78,2,4,12,-1,25.7,2.0,11
4620000,2020-04-03,00:08:03,55.416856,37.5215822,50,1,5,5,2,43.7,6.0,1
2500000,2020-04-03,00:08:05,56.1133236,47.1824872,21,3,1,9,4,79.9,8.1,1
3900000,2020-04-03,00:10:05,60.046193,30.4458901,47,2,7,18,1,34.2,17.2,11
2300000,2020-04-03,00:10:42,56.9819519,60.5493561,66,1,9,9,2,47.9,8.5,1
2600000,2020-04-03,00:19:19,45.0263657,39.0096855,23,0,21,24,1,35.0,11.0,1
4000000,2020-04-04,00:04:09,56.8586059,35.9116761,69,3,10,12,3,91.0,13.0,11
9250000,2020-04-04,00:09:08,55.6597925,37.8631156,50,2,12,33,2,63.0,22.0,11
2612000,2020-04-04,00:12:51,45.092137,39.032967,23,0,9,19,2,58.7,11.3,11
1400000,2020-04-04,00:14:36,55.095668,82.772127,54,1,3,5,1,28.6,5.7,1
4300000,2020-04-04,00:14:47,55.0615127,82.9039045,54,3,13,19,1,39.0,14.0,1
3100000,2020-04-04,00:14:49,55.028191,82.9211489,54,3,2,5,2,43.0,6.0,1
2900000,2020-04-04,00:15:09,45.035057,42.0311039,26,3,1,5,1,52.2,14.0,1
4500000,2020-04-04,00:15:09,55.9769544,37.1430509,50,1,1,9,2,44.9,5.0,1
3650000,2020-04-04,00:16:47,57.7271826,40.8951772,44,3,5,10,3,71.0,10.0,1
5950000,2020-04-04,00:17:08,55.8983845,37.4501711,50,3,2,5,2,42.0,6.0,1
13500000,2020-04-04,00:17:15,55.058176,82.9157812,54,3,5,9,3,101.7,13.0,1
3300000,2020-04-04,00:17:20,54.9889307,82.9741378,54,0,5,6,1,26.0,9.0,11
2750000,2020-04-04,00:17:26,54.990419,83.040751,54,1,5,10,1,42.0,8.62,1
4200000,2020-04-04,00:17:26,55.0493105,82.8902354,54,1,9,10,2,53.0,10.0,1
3800000,2020-04-04,00:17:27,55.049,82.9672525,54,0,15,25,1,39.52,14.13,11
4500000,2020-04-04,00:25:03,55.9769544,37.1430509,50,1,1,9,2,45.0,5.0,1
1800000,2020-04-04,00:33:53,57.6825763,39.7763948,76,3,1,9,2,43.4,5.5,1
1170000,2020-04-04,00:34:07,44.2480012,42.048697,9,3,1,5,1,33.0,7.0,1
2240000,2020-04-04,00:34:31,45.1024303,39.0339752,23,0,8,19,1,44.0,24.0,11
2080000,2020-04-04,00:34:36,45.1024303,39.0339752,23,0,7,19,1,41.0,11.0,11
2080000,2020-04-04,00:34:47,45.1024303,39.0339752,23,0,11,19,1,41.0,11.0,11
1445000,2020-04-04,00:34:56,45.1024303,39.0339752,23,0,11,19,-1,28.0,3.0,11
1445000,2020-04-04,00:35:52,45.1024303,39.0339752,23,0,16,19,-1,28.0,3.0,11
3300000,2020-04-04,00:42:58,57.1353233,65.5993934,72,1,6,8,2,50.0,9.0,1
2100000,2020-04-04,00:43:12,45.0100397,38.9914225,23,1,2,9,1,34.0,7.0,1
4200000,2020-04-05,00:00:10,54.7074702,20.5073241,39,2,9,13,1,45.0,12.0,11
1300000,2020-04-05,00:11:05,55.9086887,36.4423367,50,3,1,2,2,42.3,6.0,1
1480000,2020-04-05,00:11:10,45.05632,39.016276,23,1,3,9,1,34.7,8.7,1
2100000,2020-04-05,00:11:11,43.9114109,42.7067825,26,3,4,5,2,38.0,7.0,1
1560000,2020-04-05,00:15:10,43.4845464,43.60713,7,4,3,4,2,68.0,13.0,11
1480000,2020-04-05,00:22:07,45.05632,39.016276,23,1,3,9,1,34.7,8.7,1
1450000,2020-04-05,00:22:10,53.3974533,58.9707209,74,3,3,9,2,41.7,6.1,1
5000000,2020-04-05,00:23:10,42.969123,47.5160075,5,3,5,5,5,150.0,20.0,1
1550000,2020-04-05,00:28:11,56.1299255,47.3434188,21,3,14,16,1,41.0,12.0,1
3000000,2020-04-05,00:32:10,55.1897883,61.3267902,74,3,8,9,3,61.0,7.0,1
2300000,2020-04-05,00:36:11,55.107067,38.1763571,50,3,3,5,1,32.6,6.0,1
2200000,2020-04-05,00:37:22,47.7103856,40.2122168,61,3,4,5,2,44.2,6.0,1
2000000,2020-04-05,00:38:11,56.1300829,47.2648304,21,1,9,25,1,41.0,11.0,11
2750000,2020-04-05,00:40:06,43.9177334,42.7028708,26,1,5,5,3,80.0,14.0,1
2000000,2020-04-05,00:40:12,43.2916774,45.8723105,20,3,2,5,2,60.0,10.0,1
1242000,2020-04-05,00:43:25,45.1388045,38.9867139,23,0,12,19,-1,28.0,3.0,11
1440000,2020-04-05,00:44:16,55.1281222,61.4197247,74,1,2,5,2,45.0,6.0,1
1950,2020-04-05,00:44:16,45.0862551,39.0101496,23,3,4,9,1,35.0,12.0,11
2200000,2020-04-05,00:47:52,57.1270402,65.5814531,72,1,1,5,2,45.0,6.0,1
1950000,2020-04-05,00:50:26,56.962591,65.789144,72,1,5,5,2,52.0,14.0,1
9000000,2020-04-05,00:51:23,59.93575,30.352403,78,3,4,5,3,66.4,9.0,1
780,2020-04-05,00:54:14,56.8438214,62.7161124,66,1,3,5,1,32.0,8.0,1
1740000,2020-04-05,01:00:38,61.7747702,34.3800636,10,1,2,5,1,30.9,6.8,1
2548000,2020-04-05,01:03:10,54.7074702,20.5073241,39,3,1,8,2,58.0,10.0,11
9500000,2020-04-05,01:04:09,59.9289622,30.2603762,78,0,7,10,2,43.8,15.33,1
2130000,2020-04-06,00:02:08,57.139053,65.499231,72,3,1,16,-1,27.6,8.0,11
2200000,2020-04-06,00:02:13,56.2458872,43.9748278,52,3,1,5,2,44.5,5.9,1
3880000,2020-04-06,00:03:10,57.1748418,65.651417,72,3,1,9,2,52.4,12.0,1
2430000,2020-04-06,00:04:14,45.020615,38.962072,23,3,2,5,2,51.3,8.6,1
3990000,2020-04-06,00:04:14,60.0699405,30.399839,47,3,12,12,1,36.0,10.0,11
5650000,2020-04-06,00:07:09,45.0177156,38.9705374,23,3,1,2,2,48.0,9.0,1
2430000,2020-04-06,00:15:07,45.020615,38.962072,23,3,2,5,2,51.3,8.6,1
6490000,2020-04-06,00:15:14,55.56747,37.47869,77,3,9,17,1,43.6,10.0,1
1150000,2020-04-06,00:17:14,58.0485495,38.8584119,76,1,4,5,2,45.0,6.0,1
3870000,2020-04-06,00:19:45,57.1146414,65.5512697,72,0,12,17,2,57.0,10.0,11
1900000,2020-04-06,00:25:39,57.1832473,65.6121795,72,3,1,4,2,41.4,7.0,1
5900000,2020-04-06,00:25:48,57.1487757,65.5855858,72,3,14,16,2,78.0,19.4,1
1500000,2020-04-06,00:25:50,58.221458,68.278825,72,3,5,9,1,36.6,12.0,1
1650000,2020-04-06,00:26:02,45.0982942,38.9983867,23,0,9,17,-1,28.0,3.0,1
4800000,2020-04-06,00:26:18,57.1494758,65.572507,72,1,3,9,3,86.0,14.0,1
2500000,2020-04-06,00:26:19,57.1472728,65.5040562,72,3,8,9,2,41.8,6.0,1
1800000,2020-04-06,00:32:54,57.6215869,39.8575324,76,3,1,9,1,32.4,6.0,1
17900000,2020-04-06,00:34:19,57.142494,65.5566443,72,3,3,6,5,220.0,35.0,1
900000,2020-04-06,00:38:10,55.4320885,39.4128302,50,1,3,3,3,56.0,7.0,1
1520000,2020-04-06,00:39:57,45.0982942,38.9983867,23,0,14,17,-1,26.0,3.0,1
3279000,2020-04-06,00:40:20,45.0982942,38.9983867,23,0,5,17,2,60.0,8.0,1
2600000,2020-04-06,00:41:26,57.1060455,65.7320837,72,3,1,4,3,59.8,8.0,1
6150000,2020-04-06,00:43:25,57.1734323,65.5570681,72,3,2,15,2,72.0,10.0,1
2080000,2020-04-06,00:44:14,55.7434619,52.3959165,16,1,1,10,1,46.0,8.6,1
2130000,2020-04-06,00:44:21,57.139053,65.499231,72,3,5,16,-1,27.6,8.0,11
2950000,2020-04-07,00:01:08,59.8338997,30.1477561,78,3,4,9,1,29.7,7.0,1
7400000,2020-04-07,00:01:20,59.9685455,30.4280102,78,3,3,16,2,83.0,25.0,1
1468740,2020-04-07,00:03:18,56.640228,47.919766,12,3,2,9,1,35.0,10.0,1
7200000,2020-04-07,00:03:34,57.1547255,65.5619738,72,0,6,23,2,92.0,15.0,11
1450000,2020-04-07,00:09:16,53.7361398,119.7660867,75,3,3,5,2,42.0,5.0,1
11700000,2020-04-07,00:10:16,55.719395,37.820908,77,2,25,25,3,56.0,7.0,1
1920000,2020-04-07,00:14:16,45.0028112,41.9024146,26,3,4,10,1,42.0,11.0,1
5500000,2020-04-07,00:16:25,57.1092454,65.5622723,72,1,4,10,3,92.0,15.0,1
3350000,2020-04-07,00:18:18,55.8776313,48.8897201,16,1,7,10,3,66.0,13.0,1
1150000,2020-04-07,00:18:18,47.256644,39.701915,61,3,2,2,-1,30.0,8.0,1
1900000,2020-04-07,00:20:17,62.2044258,34.2730081,10,1,1,5,4,71.3,6.0,1
1600000,2020-04-07,00:25:18,56.319314,36.54083,50,3,1,4,1,43.0,6.0,1
2090000,2020-04-07,00:29:50,55.072611,82.9007437,54,1,9,17,-1,26.5,5.0,11
11000000,2020-04-07,00:33:17,59.998324,30.300965,78,2,20,21,3,92.2,12.9,11
1650000,2020-04-07,00:37:16,44.2269425,42.0466704,9,3,6,13,1,43.0,9.0,11
9800000,2020-04-07,00:39:18,45.0653973,38.9581894,23,2,9,9,3,86.0,8.0,1
2500000,2020-04-07,00:40:45,57.6546374,39.9514451,76,1,8,9,2,43.0,7.0,1
2700000,2020-04-07,00:40:48,57.6972742,39.7799186,76,1,10,10,2,52.3,11.0,1
3500000,2020-04-07,00:40:50,57.6964971,39.7837436,76,3,5,9,2,58.4,9.0,1
3060000,2020-04-07,00:41:10,57.1150023,65.5003403,72,2,10,16,1,37.0,13.0,1
6790000,2020-04-07,00:41:12,57.1379962,65.5927676,72,1,8,9,4,106.0,14.0,1
2250000,2020-04-07,00:41:16,47.2830272,39.7092776,61,1,6,9,1,40.0,10.0,1
6500000,2020-04-07,00:43:16,47.2275364,39.7122633,61,3,1,2,4,118.0,14.0,1
1200000,2020-04-07,00:44:02,55.9469166,58.2669231,2,4,1,2,2,46.0,6.0,1
3650000,2020-04-07,00:44:17,57.1529744,65.5344099,72,2,4,15,2,63.5,21.0,11
5800000,2020-04-08,00:00:10,59.860206,30.201989,78,1,3,18,2,52.4,8.9,1
2420000,2020-04-08,00:00:19,56.2295541,43.3713767,52,1,1,9,2,51.0,9.0,1
12990000,2020-04-08,00:00:29,59.998774,30.298315,78,2,5,11,3,82.5,11.6,1
350000000,2020-04-08,00:02:27,59.965309,30.31479,78,3,3,8,5,301.9,34.0,1
10160000,2020-04-08,00:02:28,59.919094,30.371456,78,0,6,11,1,42.6,10.0,1
7400000,2020-04-08,00:06:20,55.75396,37.620393,77,2,6,7,1,45.2,21.0,11
9000000,2020-04-08,00:09:09,55.9024187,37.480255,50,2,25,25,3,84.0,10.0,1
2251000,2020-04-08,00:20:13,45.096133,38.998445,23,0,13,16,1,41.0,20.0,11
1775000,2020-04-08,00:25:31,45.096133,38.998445,23,0,13,16,-1,33.0,3.0,11
6600000,2020-04-08,00:26:00,43.9136671,39.3499473,23,1,9,16,3,74.0,12.0,1
2850000,2020-04-08,00:27:01,57.1418388,65.5415037,72,2,11,15,1,34.0,9.0,1
4349000,2020-04-08,00:27:21,59.9091621,30.4282182,78,2,20,24,1,46.3,11.6,11
8150000,2020-04-08,00:28:22,59.860979,30.354541,78,4,1,9,3,89.9,21.5,1
3950000,2020-04-08,00:28:22,59.845962,30.108079,78,2,4,9,1,33.0,8.0,1
2251800,2020-04-08,00:30:03,45.0934205,39.0081265,23,0,5,16,1,41.7,11.5,11
3200000,2020-04-08,00:30:17,57.1506583,65.5908923,72,3,4,5,3,62.0,6.0,1
11000000,2020-04-08,00:30:58,59.859072,30.323091,78,3,5,5,2,53.0,7.6,1
2262000,2020-04-08,00:31:02,45.096133,38.998445,23,0,15,16,1,41.0,11.0,11
3400000,2020-04-08,00:31:19,54.7254522,20.5521146,39,3,12,12,2,59.0,11.5,1
2980000,2020-04-08,00:32:29,57.099082,65.5632486,72,1,7,14,1,37.2,10.0,11
2143000,2020-04-08,00:33:32,45.096133,38.998445,23,0,5,16,1,39.0,10.0,11
3790000,2020-04-08,00:33:39,55.0254666,82.9505085,54,0,10,25,1,40.0,10.6,1
2290000,2020-04-08,00:39:16,45.096133,38.998445,23,0,4,16,1,40.0,20.0,11
10600000,2020-04-08,00:39:40,59.9858833,30.2004198,78,3,3,14,2,62.0,9.0,1
2268000,2020-04-08,00:41:09,45.0934205,39.0081265,23,0,16,16,1,42.1,10.0,11
5550000,2020-04-09,00:03:23,55.7590764,49.2459045,16,3,13,21,3,77.0,13.0,11
2150000,2020-04-09,00:03:49,54.7549923,83.1134313,54,1,2,5,2,44.0,6.0,1
3350000,2020-04-09,00:05:22,50.5545662,36.5689054,31,2,15,17,1,46.8,17.6,1
3750000,2020-04-09,00:06:12,55.7581336,49.2341317,16,1,5,9,2,56.0,4.0,1
5389900,2020-04-09,00:07:22,55.770466,37.604286,77,3,1,6,-1,17.4,2.0,1
2355000,2020-04-09,00:10:24,55.7882224,49.1733163,16,2,5,19,1,38.5,9.6,11
4470000,2020-04-09,00:12:22,55.781253,49.2397054,16,3,13,18,2,57.0,9.0,1
7077777,2020-04-09,00:12:25,56.136997,40.37711,33,3,1,10,3,110.0,32.0,1
4350000,2020-04-09,00:15:24,55.7590764,49.2459045,16,3,16,21,2,60.0,11.0,11
15000000,2020-04-09,00:17:25,55.7628008,37.4825233,77,1,5,15,2,100.0,23.0,1
3100000,2020-04-09,00:17:26,60.040577,30.21965,78,2,8,23,-1,25.0,5.0,1
2900000,2020-04-09,00:17:27,59.820617,30.341308,78,2,9,17,-1,23.3,5.0,1
2400000,2020-04-09,00:19:15,57.1861176,65.6196219,72,0,15,16,1,33.8,10.0,1
1900000,2020-04-09,00:25:24,51.6593332,39.1969229,36,4,12,25,1,38.7,11.0,11
2430000,2020-04-09,00:25:32,56.0073612,92.9472589,24,3,5,5,2,41.0,6.5,1
3200000,2020-04-09,00:26:22,55.698917,37.9348861,77,1,2,17,-1,21.0,2.0,1
4620000,2020-04-09,00:26:25,55.0524693,82.9096553,54,3,6,17,1,52.6,14.3,1
4900000,2020-04-09,00:26:28,55.1087029,82.9449846,54,1,3,10,3,74.0,15.0,1
1650000,2020-04-09,00:27:23,57.6215477,39.8977411,76,3,5,5,1,32.0,7.0,1
2142000,2020-04-09,00:30:25,60.0191278,30.6456718,47,3,8,8,2,41.2,17.3,11
3850000,2020-04-09,00:36:24,43.4910934,43.6108045,7,1,6,12,3,70.0,7.0,1
3050000,2020-04-09,00:38:25,45.0732145,39.0387712,23,2,17,18,2,54.4,10.3,1
30000000,2020-04-09,00:39:22,55.1435794,38.7935851,50,2,9,10,2,500.0,30.0,1
2600000,2020-04-09,00:42:00,57.1233727,65.4908466,72,2,10,17,1,42.0,12.0,1
700000,2020-04-09,00:42:22,54.0581967,44.9490466,13,3,4,5,1,31.0,6.0,1
6120000,2020-04-10,00:04:28,55.7510016,49.2391023,16,1,7,9,3,78.0,9.0,1
2300000,2020-04-10,00:08:31,56.0234299,93.0106901,24,1,5,14,1,37.0,9.0,11
3990000,2020-04-10,00:14:15,60.002036,30.212238,78,0,22,25,-1,22.0,3.0,1
4800000,2020-04-10,00:14:18,59.8693742,29.8648622,78,1,1,9,2,55.0,8.4,1
2400000,2020-04-10,00:14:27,57.751097,40.9073678,44,3,3,9,3,56.0,9.0,1
5700000,2020-04-10,00:16:33,59.8250477,30.3331145,78,2,11,24,1,38.0,10.0,1
2500000,2020-04-10,00:20:27,50.623486,36.575329,31,3,3,5,2,42.0,6.0,1
2400000,2020-04-10,00:23:26,55.678336,52.2938454,16,1,5,5,2,44.4,6.0,1
2850000,2020-04-10,00:25:04,44.1446104,43.0120616,26,1,8,9,2,52.0,8.0,1
7500000,2020-04-10,00:25:13,55.7316934,37.0580874,50,3,3,6,2,54.5,11.0,1
6976348,2020-04-10,00:25:27,59.948244,30.234813,78,2,5,14,1,42.4,17.6,11
2600000,2020-04-10,00:26:28,51.715005,39.1446142,36,3,15,16,1,46.0,16.0,1
2900000,2020-04-10,00:28:07,45.026371,41.9381726,26,3,5,10,3,68.59,16.0,1
2250000,2020-04-10,00:30:27,47.2037697,39.6312142,61,3,10,25,1,43.0,13.0,1
2000000,2020-04-10,00:31:55,57.1757188,65.6509704,72,3,7,16,1,31.5,5.0,1
13500000,2020-04-10,00:31:56,57.1503019,65.5261389,72,2,16,22,3,84.0,15.0,1
7130000,2020-04-10,00:32:26,59.937364,30.377277,78,3,3,4,3,65.5,8.7,1
5150000,2020-04-10,00:34:50,59.902285,30.4822,78,3,3,5,2,44.6,7.0,1
6300000,2020-04-10,00:39:19,59.852488,30.21108,78,3,1,16,3,68.4,1.0,1
5550000,2020-04-10,00:39:22,60.0024214,30.4333033,78,1,5,10,1,41.0,11.0,1
4800000,2020-04-10,00:39:26,59.8258574,30.2228428,78,2,1,10,1,42.0,10.7,1
8750000,2020-04-10,00:39:29,59.9597178,30.2680326,78,2,2,8,1,36.0,11.8,1
6285000,2020-04-10,00:39:29,59.82362,30.337491,78,3,18,18,2,47.0,8.5,1
3100000,2020-04-10,00:40:30,60.061924,30.4731417,47,2,8,17,1,44.0,12.7,1
6860000,2020-04-10,00:40:31,59.825868,30.553967,78,3,25,25,2,56.0,17.1,1
2100000,2020-04-11,00:00:29,55.4182625,43.8116185,52,3,5,5,1,46.0,12.0,1
1650000,2020-04-11,00:01:30,56.36686,38.1377763,50,1,1,5,1,33.0,7.5,1
1490000,2020-04-11,00:01:32,52.6129971,39.5692789,48,1,4,5,1,30.0,6.0,1
1800000,2020-04-11,00:02:48,57.7845762,40.9459982,44,3,2,5,1,31.0,6.5,1
5500000,2020-04-11,00:03:40,60.039647,30.371851,78,1,4,9,2,50.8,8.0,1
2600000,2020-04-11,00:05:17,55.7789735,38.6776917,50,3,5,5,1,32.0,6.5,1
2250000,2020-04-11,00:05:18,55.5759782,38.9020125,50,5,2,2,3,70.0,9.0,1
1550000,2020-04-11,00:11:32,54.8331203,37.6231413,50,1,4,5,1,33.0,6.0,1
5050000,2020-04-11,00:12:29,59.84777,30.10542,78,2,4,8,2,55.4,12.2,1
3300000,2020-04-11,00:15:00,59.830788,30.174572,78,1,4,9,1,32.3,6.4,1
4900000,2020-04-11,00:16:05,59.871811,30.298881,78,1,1,5,3,57.2,5.5,1
5300000,2020-04-11,00:16:43,59.754792,30.476451,78,1,11,12,2,54.0,15.0,1
1350000,2020-04-11,00:17:31,51.5944967,45.9990477,64,1,5,10,2,46.6,9.0,11
4300000,2020-04-11,00:20:00,59.861028,30.191595,78,0,24,26,1,36.6,7.6,1
2490000,2020-04-11,00:21:24,57.1418388,65.5415037,72,3,5,15,1,36.9,10.8,1
4350000,2020-04-11,00:21:56,56.0539813,92.9461066,24,1,3,10,4,80.7,12.0,1
6300000,2020-04-11,00:22:13,59.872073,30.268464,78,3,1,5,2,56.0,9.0,1
2150000,2020-04-11,00:22:54,55.1067937,82.973582,54,1,9,9,1,38.0,9.0,1
4078885,2020-04-11,00:23:29,59.7694586,30.141855,78,2,2,5,1,41.4,12.4,11
3999000,2020-04-11,00:24:34,59.730639,30.0779129,78,3,1,9,3,57.8,6.7,1
2500000,2020-04-11,00:24:36,59.8038366,30.3790625,78,2,11,25,-1,25.0,6.0,1
2150000,2020-04-11,00:25:24,55.133131,61.4237788,74,1,4,5,4,60.0,7.0,1
5350000,2020-04-11,00:26:25,59.8518116,30.1420212,78,2,8,19,1,34.0,10.0,1
820000,2020-04-11,00:26:30,43.505957,43.656048,7,1,3,5,2,50.0,7.0,1
1150000,2020-04-11,00:28:37,57.1124123,65.5956246,72,1,4,8,1,18.0,5.0,1
2800000,2020-04-12,00:00:34,45.090113,39.004886,23,2,5,6,2,61.0,11.0,1
2450000,2020-04-12,00:02:26,57.1313375,65.5283302,72,3,8,9,3,60.6,8.7,1
3150000,2020-04-12,00:02:36,57.1729687,65.5608142,72,3,7,10,1,43.0,10.0,1
5299000,2020-04-12,00:04:36,59.831087,30.545037,78,2,19,25,2,57.4,16.0,1
1580000,2020-04-12,00:04:36,48.3200938,40.2649332,61,3,4,5,1,35.0,8.0,1
2349856,2020-04-12,00:08:34,47.2974553,39.7047942,61,1,9,9,2,49.0,8.0,1
580000,2020-04-12,00:12:36,54.0878559,37.9960624,71,1,1,2,3,56.0,6.0,1
10000000,2020-04-12,00:14:33,42.9849159,47.5047181,5,3,7,10,3,188.0,40.0,11
2850000,2020-04-12,00:14:34,58.0102583,56.2342034,59,2,12,25,1,38.6,10.3,11
2250000,2020-04-12,00:15:25,57.1743468,65.5558394,72,1,7,9,1,34.0,6.0,1
3850000,2020-04-12,00:15:27,57.0978161,65.6354583,72,1,3,9,3,66.0,10.0,1
3265000,2020-04-12,00:16:25,57.1173615,65.5644689,72,1,6,9,2,50.0,9.0,1
700000,2020-04-12,00:17:35,57.474908,60.6396536,66,1,1,3,2,58.0,9.0,1
3850000,2020-04-12,00:19:35,53.5085402,49.251317,63,1,8,16,2,68.0,15.0,1
1500000,2020-04-12,00:22:33,43.4734603,39.9743621,23,4,2,3,2,52.0,18.0,11
4000000,2020-04-12,00:25:30,57.1396576,65.593852,72,0,5,17,1,37.6,16.4,1
2700000,2020-04-12,00:26:36,55.9019975,38.1532003,50,3,13,14,1,38.0,9.0,1
8500000,2020-04-12,00:27:33,55.4340811,37.505965,50,1,7,10,3,75.0,11.0,1
2600000,2020-04-12,00:34:05,57.1236634,65.572118,72,1,5,9,1,35.0,9.0,1
3450000,2020-04-12,00:35:23,55.0720388,82.9355166,54,0,8,26,1,38.0,11.0,1
1965000,2020-04-12,00:35:33,47.2988325,39.7419769,61,1,10,10,1,30.0,6.5,1
5000000,2020-04-12,00:36:35,56.1101962,40.3798543,33,3,8,10,3,74.1,10.0,11
2860000,2020-04-12,00:38:40,57.141457,65.541595,72,2,11,15,1,34.0,5.0,1
980000,2020-04-12,00:38:47,56.91157,60.857666,66,2,2,3,-1,27.18,6.16,1
1650000,2020-04-12,00:39:12,54.8516821,38.525807,50,1,1,9,1,33.0,6.0,1
1900000,2020-04-13,00:00:06,51.0621477,36.1368851,31,4,3,3,3,60.0,6.0,1
1850000,2020-04-13,00:01:36,56.2472624,43.7510111,52,3,1,5,3,59.0,6.0,1
11999000,2020-04-13,00:02:39,55.592969,37.4459856,77,2,15,17,4,105.1,13.8,11
4057000,2020-04-13,00:02:39,55.4728175,37.5153543,77,3,6,13,-1,25.7,4.4,11
1680000,2020-04-13,00:04:38,55.355098,43.8569583,52,1,2,3,2,51.0,8.0,1
4300000,2020-04-13,00:07:05,55.8002264,38.4840465,50,3,2,9,3,67.0,8.5,1
1800000,2020-04-13,00:08:40,56.8586059,35.9116761,69,2,14,16,1,44.0,10.0,11
4150000,2020-04-13,00:08:40,60.059795,30.425031,47,2,16,17,1,45.8,18.0,1
3550000,2020-04-13,00:20:38,44.5525995,38.0873995,23,3,2,2,2,42.0,14.0,1
4390000,2020-04-13,00:27:03,55.7900787,49.2536389,16,3,7,10,2,53.61,9.31,11
2450000,2020-04-13,00:29:13,57.6511765,39.9584284,76,4,4,9,3,63.0,9.4,1
9300000,2020-04-13,00:29:38,55.655026,37.424399,77,2,5,14,1,41.0,12.0,1
1550000,2020-04-13,00:31:38,56.1032412,47.3250856,21,1,16,16,1,36.0,9.0,1
2350000,2020-04-13,00:35:38,56.8949472,35.8844413,69,2,1,10,1,37.0,10.0,1
5250000,2020-04-13,00:35:38,60.046193,30.4458901,47,2,4,12,3,84.0,13.0,11
1200000,2020-04-13,00:37:11,52.9505661,49.6956968,63,1,5,5,2,45.0,7.0,1
5300000,2020-04-13,00:41:01,59.964377,30.487033,78,3,4,7,2,43.0,2.9,1
2180000,2020-04-13,00:42:39,45.0102649,39.1000328,23,2,11,25,1,40.0,11.0,1
1350000,2020-04-13,00:42:39,57.7384959,40.9925144,44,3,4,5,1,23.0,6.0,1
5000000,2020-04-13,00:44:38,43.6196732,39.713339,23,2,4,8,2,65.0,12.0,1
2700000,2020-04-13,00:47:18,56.7915693,60.775111,66,3,2,5,3,55.4,6.0,1
5900000,2020-04-13,00:50:06,55.0027979,83.0270752,54,2,4,16,3,83.0,20.0,11
3094000,2020-04-13,00:54:39,60.011279,30.479739,78,1,12,24,-1,32.0,6.0,1
1780000,2020-04-13,00:55:38,53.5128767,49.2922729,63,3,7,12,1,40.0,12.0,1
1910000,2020-04-13,01:01:40,53.1950306,50.1069518,63,3,2,4,1,34.0,11.0,1
2850000,2020-04-14,00:01:19,57.1081732,65.574968,72,3,9,14,-1,36.0,9.0,1
2150000,2020-04-14,00:01:20,57.1536294,65.4859568,72,3,4,5,1,29.0,7.0,1
2500000,2020-04-14,00:02:14,55.0801597,82.9233342,54,1,2,9,1,37.0,9.0,1
5000000,2020-04-14,00:04:04,55.3976672,37.7712067,50,1,3,17,2,55.0,8.0,1
5970000,2020-04-14,00:04:12,55.8198694,49.1247866,16,1,2,10,4,90.2,9.0,1
2160000,2020-04-14,00:04:53,57.0997275,65.5618002,72,1,4,14,1,28.8,14.34,11
1670000,2020-04-14,00:09:05,45.0457554,39.0007637,23,3,7,9,1,39.6,10.4,1
1250000,2020-04-14,00:15:30,57.105559,65.728499,72,2,12,16,-1,18.5,3.0,1
2550000,2020-04-14,00:17:20,56.077175,54.235687,2,3,5,9,2,59.6,11.6,1
2280000,2020-04-14,00:20:05,55.766417,52.4330191,16,1,3,5,1,29.0,7.0,1
2700000,2020-04-14,00:32:20,55.7603015,49.1697886,16,1,2,5,1,30.0,6.4,1
2000000,2020-04-14,00:35:07,52.2238523,113.4999354,75,3,1,1,3,8.0,1.0,1
1900000,2020-04-14,00:36:13,54.9410984,82.8818162,54,0,11,18,-1,33.0,4.0,1
11500000,2020-04-14,00:36:18,43.6326886,39.7049695,23,2,2,12,3,110.0,18.0,1
1490000,2020-04-14,00:37:05,57.605232,39.85026,76,1,9,10,1,30.0,6.0,1
2250000,2020-04-14,00:40:17,56.037483,92.79119,24,3,3,5,3,52.0,6.0,1
5300000,2020-04-14,00:41:43,56.7616169,60.8123776,66,2,11,16,3,70.7,14.6,1
4071086,2020-04-14,00:49:59,57.1466077,65.4579596,72,0,15,15,2,65.6,8.13,11
6490000,2020-04-14,00:50:38,55.9599311,37.4418671,50,3,3,8,2,53.0,9.0,1
3100000,2020-04-14,00:50:39,44.6098268,40.1006606,1,3,9,9,3,70.0,12.0,1
3099990,2020-04-14,01:17:47,56.978065,60.546387,66,1,5,5,3,64.0,9.0,1
1350000,2020-04-14,01:18:10,55.1896177,61.3072434,74,1,3,5,1,30.0,7.0,1
2150000,2020-04-14,01:20:56,55.9030478,38.1360939,50,2,5,17,1,38.0,11.0,1
6570000,2020-04-14,01:21:03,55.8356562,37.277285,50,2,15,25,2,59.7,10.8,1
3990000,2020-04-14,01:21:08,55.0989474,82.9367375,54,2,4,16,2,65.0,15.0,1
3650000,2020-04-15,00:00:20,57.1835606,65.5193485,72,0,13,17,1,59.5,18.38,11
